mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta2_1,delta2_2,delta2_3,delta2_4,delta2_5,delta2_6,delta2_7,delta2_8,delta2_9,delta2_10,delta2_11,delta2_12,delta2_13,Emotion
-685.81616,78.58601,-4.2048616,10.328064,7.914301,18.351038,-5.2919116,2.698794,1.7401999,-2.7013154,-0.6995419,2.8753068,-0.14848396,0.017977439,0.005427603,-0.026768098,-0.02813737,0.00025600498,0.019706214,0.007471602,-0.018331323,-0.025800964,-0.008169606,0.010803616,0.009102959,-0.006077718,0.031006057,0.031793073,0.011782821,0.0071861004,0.016883887,0.02441589,0.020987185,0.009600098,0.00019618213,0.0016157298,0.009579166,0.011323476,0.006118234,4
-489.31534,38.25713,-21.148727,3.1710062,-8.6899605,-5.941497,-12.045399,4.0146832,-11.407942,-8.397444,-2.0588417,-5.5327,-5.0508795,0.0,0.0,0.0,-1.0091791e-08,-5.0458957e-09,0.0,-1.0091791e-08,-5.0458957e-09,-5.0458957e-09,0.0,-5.0458957e-09,1.2614739e-09,-2.5229479e-09,4.0367166e-08,5.0458957e-09,-1.26147395e-08,2.5229479e-09,0.0,1.0091791e-08,2.5229479e-09,1.2614739e-09,6.3073696e-10,-1.5768424e-09,1.2614739e-09,-6.3073696e-10,6.3073697e-09,5
-532.4575,51.560154,-6.517875,6.532304,-1.9969939,-2.149062,-14.084905,-0.01660463,-6.45215,-8.936777,-6.488041,0.8046206,-5.3786387,0.00038806399,0.0005284985,0.00047026208,0.00038339625,0.00028111826,0.0001792093,9.325401e-05,3.6349848e-05,1.7019673e-05,3.7931317e-05,9.553037e-05,0.00018054397,0.0002794847,-1.4846649e-05,-2.0194891e-05,-1.7970051e-05,-1.4642375e-05,-1.0744112e-05,-6.8366376e-06,-3.564298e-06,-1.3852838e-06,-6.4696496e-07,-1.445188e-06,-3.6475647e-06,-6.8967665e-06,-1.0670729e-05,5
-854.98157,47.200157,3.067977,16.187521,-1.6778374,5.566955,-11.702261,1.9702462,-9.430457,-3.2230504,-4.189178,-6.183354,-1.6769131,0.001036583,0.0014461898,0.0013883694,0.0012950287,0.0011723998,0.0010306927,0.0008824866,0.00073973904,0.0006094491,0.00049047155,0.00037331838,0.0002432656,8.590386e-05,-0.0028579668,-0.003745867,-0.0029610305,-0.001951067,-0.0010306055,-0.00043836213,-0.0002510761,-0.00037304824,-0.0005994506,-0.00071781996,-0.0005982477,-0.00023392278,0.00027854502,2
-640.7221,61.570724,-8.379177,3.2956553,-7.1401935,5.732603,-7.636053,-5.4810395,-9.777941,-11.173447,-10.189127,-0.25115934,-0.27564222,0.007597102,0.01051246,0.010015557,0.0096402,0.009562242,0.009578948,0.009349707,0.008785031,0.008164966,0.0078586675,0.007942654,0.008124133,0.008049656,-0.0004722405,-0.0006378681,-0.0005727567,-0.00052112754,-0.00050625775,-0.0005078187,-0.00049443654,-0.0004691285,-0.000475865,-0.000557632,-0.0007119086,-0.0008923334,-0.0010560979,8
-622.6448,49.606415,-13.278162,3.550015,-7.122936,-0.6315401,-17.39417,2.0252943,-9.898937,-7.0613294,-6.045655,-3.75273,-6.398751,0.00014638646,0.00020548367,0.00020118958,0.00019402937,0.00018419174,0.00017180417,0.00015707577,0.00014023155,0.000121545025,0.000101308775,7.982305e-05,5.7455054e-05,3.452097e-05,-0.00017103154,-0.00024021181,-0.00023516231,-0.00022679535,-0.00021529102,-0.0002008122,-0.00018360271,-0.00016391213,-0.00014207134,-0.00011840606,-9.330454e-05,-6.7146386e-05,-4.036924e-05,8
-754.05756,74.599075,3.715434,14.374525,-0.51990664,14.154764,-8.952942,2.3986304,-7.2561903,-6.143567,-4.6635995,-2.5697093,-6.5154815,0.08901243,0.099254124,0.059385132,0.029358132,0.012264661,0.0072493074,0.004408135,0.01664446,0.0208154,0.014507158,0.007023114,0.002042614,0.010713815,-0.015177532,-0.014801181,-0.009271425,-0.0045899674,-0.0010760092,9.765133e-05,0.0035653745,0.00053223857,0.0011409624,0.0017792276,0.002426105,0.0012699321,-0.0054353354,2
-620.4407,57.188744,-9.793423,6.7291126,-4.0929174,5.9317417,-9.529523,-4.4346457,-3.0334065,-6.1129103,-9.507711,-4.1577606,-0.00085242,0.0,0.0,-5.8868785e-09,-2.9434393e-09,5.8868785e-09,5.8868785e-09,0.0,0.0,7.358598e-10,-1.4717196e-09,0.0,5.8868785e-09,-2.9434393e-09,-1.1773757e-08,8.830318e-09,-8.830318e-09,5.8868785e-09,-2.9434393e-09,0.0,-1.4717196e-09,-1.03020374e-08,-3.679299e-09,-2.9434393e-09,0.0,6.1168346e-09,4.415159e-09,3
-423.62488,30.998047,-24.356472,-5.4377584,-17.023853,-6.824084,-16.899052,-7.4814568,-11.010832,-12.287194,-0.93111455,3.924382,2.567667,0.16889223,0.10093496,5.2830143e-05,0.043984924,0.017922346,0.009561153,0.056804355,0.088897415,0.06886698,0.025818057,0.00067702093,-0.0058886134,0.020991797,-0.040429078,-0.0074161245,0.028424215,0.012413219,0.011833354,0.006690612,0.00979863,0.0138901705,0.010532126,0.011916227,-0.0010253931,-0.002454653,0.018306656,6
-653.4051,53.879913,-0.30798534,10.697903,-6.0926757,-3.3685784,-13.898025,-0.4925495,-15.9193125,-7.878074,-6.0912194,-7.2084346,-6.988837,-8.073433e-08,-8.073433e-08,5.0458957e-09,-5.0458957e-09,0.0,-5.0458957e-09,1.0091791e-08,5.0458957e-09,-1.0091791e-08,1.0091791e-08,1.0091791e-08,0.0,0.0,-2.5229479e-08,-1.1353266e-08,6.938107e-09,7.568844e-09,-7.568844e-09,-6.3073696e-10,1.3245477e-08,-8.199581e-09,5.676633e-09,-2.8383165e-09,-3.4690535e-09,-3.784422e-09,2.2075795e-09,7
-558.8512,36.11573,-29.471495,-4.2985244,-10.945688,-6.809569,-21.866604,-5.148519,-13.600152,-15.30339,-1.1538314,-4.000721,-10.864888,4.3847095e-08,2.1923547e-08,0.0,-1.0961774e-08,0.0,1.3702217e-09,1.0961774e-08,1.0961774e-08,1.0961774e-08,0.0,-2.7404434e-09,5.480887e-09,0.0,4.110665e-09,-1.507244e-08,2.7404434e-09,6.3372756e-09,-6.165998e-09,-6.8511086e-10,-5.480887e-09,2.0553326e-09,2.0553326e-09,-3.4255543e-09,-3.596832e-09,9.591552e-09,-3.4255543e-09,6
-685.10846,74.72057,11.655497,17.294426,10.83351,22.062561,4.858506,7.403405,5.5499554,1.311723,5.0650115,4.8651466,3.5292697,0.021590495,0.030495312,0.030386224,0.0302139,0.029973892,0.029647522,0.029215885,0.028674515,0.028031865,0.027295167,0.02646219,0.025530105,0.02451117,-0.0013102656,-0.0018966133,-0.0020443334,-0.0023218417,-0.0027197113,-0.0031839542,-0.0036553792,-0.0041107456,-0.004559219,-0.0049999882,-0.0053952686,-0.0056928005,-0.005872293,6
-768.5627,79.64975,-9.929319,8.362308,1.9423922,9.309819,-17.251713,-3.8305821,-10.660746,-5.289501,3.2002058,-2.375752,-5.068969,-0.042840086,-0.026287196,0.015767809,0.00075568096,-0.028111285,-0.0230654,-0.00961618,-0.01018768,-0.013338379,-0.016383672,-0.020187514,-0.015377357,-0.008809191,-0.002373086,0.0018463032,0.007790889,0.0048691095,0.0004120344,0.0014055659,0.0026425433,-0.00019859016,-0.00057633495,0.004764421,0.006158006,0.0013687206,-0.00036314683,8
-702.826,74.28655,-9.250093,7.7217755,-0.0789822,1.664826,-7.521272,-0.61510843,-12.269902,-7.996035,-1.3799299,0.9465249,-7.441751,0.008981149,0.012192051,0.01074931,0.008607353,0.006087785,0.003521641,0.0011791313,-0.00077201426,-0.002272522,-0.0033467312,-0.0040630945,-0.0044975556,-0.004712323,0.0047075353,0.0064212163,0.0057489327,0.0047411886,0.0035392873,0.0022945525,0.0011397979,0.0001696879,-0.0005662243,-0.0010596955,-0.0013332347,-0.0014279323,-0.0013928936,7
-717.94,90.6358,4.6003036,18.168196,12.751466,16.184101,-1.0493875,4.8379793,-8.687566,-15.398468,0.4266915,6.5510283,-4.0156617,0.29728636,0.16967875,-0.060635936,0.010744666,0.07589165,0.04257882,0.017254993,0.021901377,0.0003320406,-0.012893471,0.022503825,0.06143105,0.039117675,0.07853998,0.050857462,0.024261713,0.009488364,-0.023549257,-0.016420515,-0.009763219,-0.001427004,0.00915265,0.008634009,-0.0004535679,-0.004738326,-0.002145095,4
-596.30865,88.87359,3.3037407,18.41894,-4.7395697,10.305073,-10.361865,0.5818238,-8.64123,5.855925,-7.0714555,-7.565252,-0.5820382,0.0600396,0.07762611,0.0532538,0.020703852,0.002757877,0.004567176,0.011978418,0.017996574,0.022206426,0.019956125,0.012395675,0.010782301,0.020307329,0.016844144,0.018971056,0.010700687,0.005559381,0.0015889058,-0.0016728403,-0.002348793,-0.001737807,-0.00020613398,0.0029572297,0.0063917576,0.010352391,0.014450028,7
-684.91534,66.42643,9.795396,18.08643,1.7732321,10.486641,0.78966767,3.5367131,-1.5050353,-0.037208784,-2.4054296,-3.1199074,0.1548207,-0.005782807,-0.008171767,-0.008153618,-0.008123319,-0.008081294,-0.008027848,-0.007963494,-0.007888765,-0.007804248,-0.007710694,-0.0076087792,-0.0074992953,-0.007383034,0.011126844,0.015721256,0.01567792,0.015606007,0.015505905,0.015378304,0.01522394,0.015043771,0.0148388725,0.014610443,0.014359824,0.014088437,0.013797795,4
-786.5306,92.76254,15.774293,36.77132,10.972439,21.876156,6.4544177,5.6186957,-2.196389,-2.5385203,-4.7045994,-1.611204,2.2585926,0.05130883,0.05302114,0.02209693,0.009586432,0.010526184,0.0129691055,0.008985236,0.003120272,0.0044342712,0.00560595,0.004619395,0.0022284116,-0.0013733021,0.060145486,0.06743923,0.03536701,0.013585185,0.006240724,0.002509974,-0.0014266053,-0.0041290135,-0.004885395,-0.0067116003,-0.00682407,-0.008477798,-0.007519896,2
-779.3198,82.58486,11.382515,22.439356,10.433376,16.21181,-5.563578,14.072487,-5.909039,-2.7388713,4.5097723,-2.5759556,2.2707322,-0.031884696,-0.028711693,-0.00073873624,0.011705839,0.010491113,0.008434016,0.00895541,0.008573891,0.003867777,3.141963e-05,-0.000722733,-0.0041545043,-0.009170049,0.020768946,0.017813595,-0.004142917,-0.01569669,-0.012781434,-0.007725816,-0.009435644,-0.011890149,-0.00923894,-0.006110107,-0.0056408797,-0.006205394,-0.006784974,1
-459.8052,44.64456,-49.440063,-16.980175,-14.64407,-5.469671,-20.402473,-17.316223,-16.380184,-5.368197,-3.2995465,13.074486,11.199331,0.041934088,0.020809362,0.018713647,0.045287665,-0.0008203014,-0.023659931,-0.025342051,-0.03406829,-0.020410117,-0.051130343,-0.050421182,0.022397365,0.018605284,0.007926794,0.009172007,0.0008989743,-0.004198664,0.0012542381,0.0035093313,0.0040550088,0.012619221,0.009050748,-0.012116985,-0.014335134,0.0027917002,0.0034952452,6
-687.7179,80.2637,8.205676,17.492561,8.219366,18.518429,0.06544087,11.636992,2.3219345,-1.0816587,4.091995,4.8364654,2.7294066,0.08268335,0.05958045,0.00011497559,0.016837107,0.038446624,0.024510808,-0.001263071,-0.0015884204,-0.0018242967,0.0006315766,0.025467014,0.021404576,-0.011777904,0.014411784,0.0065959804,-0.002766009,0.0029735283,0.012236505,0.017732264,0.0064929035,0.0015850909,-0.00086516707,-0.0027968471,0.003570928,-0.0018161552,-0.007837478,5
-717.7742,89.41601,8.160988,18.06065,6.772948,12.859463,5.0354385,0.9129637,-8.693777,1.879613,-2.1998482,-8.478713,-1.7684709,0.015396252,0.002963382,0.008940465,0.042731594,0.024813773,0.000725514,0.013673122,0.024920253,0.047896758,0.07407644,0.056896824,0.029096927,0.016052604,-0.044133563,-0.04383623,-0.008132432,0.0062279184,-0.006442017,-0.015956366,-0.010969295,-0.0025499573,0.005614084,0.012739264,0.015808852,0.009432582,-0.005610962,4
-772.1078,73.79806,1.79839,14.9769125,-0.16336492,7.609535,-0.5694131,-0.5815578,-4.94837,-4.2509947,-3.686783,-2.2857678,2.761875,-0.02781094,-0.03781643,-0.034130644,-0.029625546,-0.02478707,-0.019849218,-0.01549527,-0.012274019,-0.010161922,-0.008953229,-0.008669021,-0.009529308,-0.01136474,0.017114313,0.023604475,0.022300873,0.0210036,0.019840505,0.018758353,0.017807174,0.016825777,0.015572772,0.014079551,0.012544395,0.011201547,0.010187761,8
-667.1013,70.25821,10.134664,31.802212,2.9710884,16.207407,-12.022545,1.0943296,-0.62902105,0.19365019,-5.076114,-4.413951,-0.04525696,0.038540892,0.04880929,0.0345621,0.018076757,0.0047894083,-0.003179215,-0.0062933885,-0.005827489,-0.003123035,0.0003939104,0.0035857197,0.0062033283,0.008707829,0.0006323539,0.00041355548,-0.00036178573,-0.00014599098,0.0016016266,0.0040912437,0.005871332,0.0059310556,0.004241876,0.0015747811,-0.00095739926,-0.002346531,-0.0021341494,7
-729.0364,54.589542,-12.344821,4.180847,-0.19450736,1.3541269,-10.291252,-0.6475438,-12.944008,-8.884787,-3.5197544,-4.1683717,-6.128106,-6.781684e-06,-1.1915042e-05,-1.808449e-05,-2.6935413e-05,-3.6382382e-05,-4.4612974e-05,-5.0321036e-05,-5.314085e-05,-5.3682445e-05,-5.3317457e-05,-5.3726595e-05,-5.6378634e-05,-6.207419e-05,0.00014393179,0.00019900262,0.00018609526,0.00016739781,0.00014657591,0.00012749655,0.000113467744,0.00010650173,0.00010692264,0.000113353686,0.00012304532,0.00013257618,0.00013851236,8
-595.5357,53.243973,-9.9632225,5.9891768,-7.002252,5.1392326,-9.010887,-6.2358217,-3.808812,-5.574133,-9.557831,-4.189487,-0.39565226,0.0,0.0,7.358598e-10,-1.1773757e-08,1.1773757e-08,-5.8868785e-09,-2.9434393e-09,0.0,4.415159e-09,-7.358598e-09,5.8868785e-09,5.8868785e-09,0.0,0.0,-8.830318e-09,2.9434393e-09,4.415159e-09,-1.4717196e-09,-5.8868785e-09,0.0,-1.4717196e-09,7.358598e-10,0.0,-7.358598e-09,7.358598e-10,-6.6227384e-09,3
-543.8154,54.506805,-17.210318,-5.4653106,-6.328649,3.9048314,-20.27169,-4.2064,-7.094317,-9.796743,-7.8885202,0.11163491,-7.3328023,7.667733e-08,-3.8338666e-08,-3.8338666e-08,-1.1980833e-09,9.584666e-09,-7.1885e-09,0.0,-2.3961666e-09,4.792333e-09,0.0,4.792333e-09,4.792333e-09,0.0,2.3961666e-08,2.3961666e-08,7.1885e-09,-1.078275e-08,-5.391375e-09,-2.3961666e-09,0.0,-2.9952082e-10,1.797125e-09,-1.1980833e-09,5.9904165e-10,4.792333e-09,3.59425e-09,3
-625.8999,62.32909,-8.796295,3.4082878,0.5053953,3.0057228,-10.624208,-4.651897,-10.4387865,-7.1270657,-4.759798,0.3602807,-6.6287527,0.0039370907,0.005418929,0.004983806,0.0042986795,0.0034204363,0.0024225472,0.0013882621,0.00040196363,-0.0004602286,-0.0011401202,-0.0016050389,-0.0018519573,-0.0019071973,-0.0014973646,-0.0020236818,-0.0017508722,-0.0013255291,-0.00078950106,-0.0001969615,0.00039075606,0.00091164955,0.001310751,0.0015478563,0.0016038395,0.001484161,0.0012185583,3
-631.96204,65.77777,-3.6301618,9.69345,3.3446844,10.630424,-8.634847,0.4281702,-3.272588,-7.035547,-6.7877316,-0.7293184,-2.499607,0.004489241,0.0063340636,0.006291022,0.0062196776,0.0061208955,0.0059957174,0.0058454345,0.0056716492,0.0054761856,0.005261024,0.005028404,0.0047806487,0.004520216,0.003337068,0.0047078216,0.004673907,0.004617777,0.0045400974,0.0044416883,0.004323635,0.00418724,0.004033961,0.0038654017,0.0036833917,0.0034898107,0.003286651,8
-493.58536,45.880035,-14.220271,0.71413106,-3.4558108,-3.1082215,-14.421846,-0.85180193,-7.3271837,-12.014933,-7.4267654,1.011958,-3.7636144,-4.0798902e-08,0.0,0.0,1.01997255e-08,5.0998628e-09,-1.01997255e-08,2.5499314e-09,0.0,-2.5499314e-09,1.01997255e-08,-5.0998628e-09,-1.2749657e-09,1.2749657e-09,-3.569904e-08,0.0,-3.824897e-09,2.5499314e-09,3.824897e-09,3.187414e-09,2.3905605e-10,1.115595e-09,-1.9124484e-09,-3.824897e-09,-4.7811213e-09,1.9124484e-09,1.9124484e-09,5
-839.2694,72.41882,12.912185,15.8996725,1.5810893,11.0507345,-11.91766,7.340438,-8.85581,-8.400799,-1.0791644,-3.622707,2.0799367,0.0,0.0,-1.575755e-08,-1.0961774e-08,-5.480887e-09,-5.480887e-09,1.0961774e-08,0.0,5.480887e-09,2.7404434e-09,5.480887e-09,0.0,1.0276663e-09,4.6587537e-08,-2.4663992e-08,-2.7404434e-09,1.3702217e-09,1.0961774e-08,-6.165998e-09,-2.7404434e-09,0.0,-6.8511086e-10,3.4255543e-09,-3.4255543e-10,-4.795776e-09,-4.110665e-09,1
-546.81824,54.099987,-15.435695,16.690666,-3.8227253,2.3514235,-10.403259,3.319412,-12.507397,-2.816728,-5.43627,-6.6273913,-0.5924959,0.365324,0.16157779,-0.03336035,0.017937392,0.020385511,-0.047923047,-0.04897702,-0.016929658,-0.057254903,0.026605994,-0.05031736,-0.049641408,-0.03643207,-0.025240572,0.004235636,0.030075915,-0.004470415,-0.0036636158,-0.0057340506,-0.012992787,-0.0075022127,0.0005071592,0.011990378,-0.0016858445,-0.0057121273,-8.567852e-05,7
-471.45374,61.287704,-16.126535,3.0725646,-6.992463,-4.0967073,-15.8540325,-2.1707137,-10.856386,-9.607266,-8.712009,-5.68589,-5.900045,0.0014208365,0.002295729,0.0027677196,0.002723786,0.0019915875,0.0011540151,0.00089164404,0.0012124149,0.0014746109,0.00117137,0.0005484272,0.00032347065,0.0008383396,-0.0049412586,-0.0062704817,-0.0048460593,-0.0040457402,-0.0042632744,-0.00456129,-0.003877892,-0.0023741324,-0.0013080599,-0.0015928186,-0.0027602715,-0.0035456833,-0.0033702971,5
-448.7929,61.938744,-17.334631,5.0066466,4.7182126,9.26817,-13.232455,-5.1435184,-2.2896059,-8.995753,-11.05602,-1.745317,-0.24841194,3.598771e-08,0.0,-1.7993855e-08,4.498464e-09,8.996928e-09,-4.498464e-09,0.0,5.62308e-09,0.0,0.0,-5.62308e-09,8.996928e-09,-6.7476957e-09,-5.62308e-09,1.5744623e-08,-2.249232e-09,0.0,-2.249232e-09,0.0,-1.124616e-09,5.060772e-09,2.249232e-09,-5.62308e-09,3.3738479e-09,5.62308e-09,-5.060772e-09,5
-772.60944,69.017845,3.1654723,16.932135,-2.9363968,12.125835,-7.191019,1.0228742,-4.95753,-1.8534317,-1.9359964,-1.4887527,0.8191492,0.0018732151,0.0027177334,0.002891034,0.0030840437,0.0031894546,0.003116876,0.002826148,0.0023435603,0.0017548403,0.0011776524,0.0007229348,0.00045878193,0.00038936237,-0.0025793787,-0.0037141282,-0.003883687,-0.004078202,-0.0041987323,-0.0041612685,-0.003927139,-0.0035177928,-0.003008661,-0.0025042652,-0.0021031152,-0.0018651597,-0.001792565,2
-566.61035,67.68917,-6.584167,14.038364,-1.4840902,8.317773,-5.674693,1.817085,-1.4121456,-4.075217,-7.2963595,-2.7123296,-0.32653695,0.11175204,0.022317952,-0.033788912,0.090378456,0.029154614,-0.064376734,0.017566906,0.039282866,-0.040592633,-0.03553937,-0.008546856,-0.02445881,-0.023884682,0.029636407,-0.0396665,-0.055050008,0.050617695,0.021201065,-0.040539887,0.014237311,0.034498535,-0.005379061,0.013867681,0.039000764,0.021416778,0.0055348063,6
-562.28284,81.21641,-5.697847,0.4272451,3.8036227,11.602735,-9.872592,-11.835634,-6.651838,-8.256984,-9.447257,-1.2279353,0.56294614,-0.0016585658,-0.014452919,-0.03755605,-0.048410058,-0.040681876,-0.028029542,-0.0240015,-0.027715521,-0.030199632,-0.027745191,-0.024321573,-0.023309022,-0.022225346,0.019535363,0.021150434,0.0072133755,-0.0030803592,-0.0043857414,-0.0016967052,-0.001302048,-0.0015437603,0.0018585372,0.00627662,0.005692736,7.346194e-05,-0.0056391302,3
-625.05414,90.816864,-11.230766,17.407736,3.9594162,13.049319,-6.6623964,-0.41789493,-13.004004,-7.7155256,-2.5789871,-4.9404173,-3.472785,0.17424232,0.121315986,-0.0005299726,0.047670253,0.056485552,-9.308462e-05,0.0072051845,0.020060744,-0.035649378,-0.054340426,-0.0064665712,0.011328149,-0.001702624,0.0068267914,-0.0076711373,-0.011350257,0.01223661,0.008669108,-0.007634601,0.0002049674,0.017245157,0.014977683,0.000807473,0.0017975522,0.009106458,0.011307942,5
-823.4669,81.963036,8.979026,18.55556,5.6188173,14.384261,1.2452163,4.5665946,-0.9142456,-4.95295,-1.0535773,2.025528,2.42398,-0.04231501,-0.044509523,-0.037289683,-0.023881607,-0.01504311,-0.023838555,-0.028000604,-0.024407342,-0.021092467,-0.013353776,-0.0075532044,-0.00046946484,-0.011234874,0.00701685,0.018305084,0.007283918,0.0048855236,0.0014232479,-0.0061715096,-0.0077489573,-0.0001680928,0.0021323801,-9.814736e-05,-0.0032699977,-0.003762499,0.002954522,2
-657.75745,62.952564,3.2244718,12.05782,-0.91433907,9.037331,-0.97555864,0.5396808,-5.8337264,-0.6021102,-5.5162683,-0.5128437,-1.3498912,-0.0015693965,-0.002217918,-0.0022134061,-0.0022058745,-0.002195318,-0.0021817994,-0.0021653592,-0.0021460552,-0.0021239105,-0.0020990113,-0.002071392,-0.0020411634,-0.0020083834,-0.0015385968,-0.002174749,-0.002171139,-0.0021650777,-0.0021566106,-0.0021457723,-0.0021325818,-0.0021170627,-0.0020992507,-0.0020792044,-0.0020569637,-0.002032577,-0.0020061173,8
-718.3444,72.4967,6.6168365,16.062546,4.5114303,12.830346,0.6221952,1.7400591,-1.822429,1.2492498,-4.065074,3.0343916,4.641916,-0.010782595,-0.015167802,-0.014930289,-0.014553435,-0.014063847,-0.013495551,-0.012886801,-0.012277027,-0.011703326,-0.011197499,-0.010783178,-0.010474337,-0.010274261,-0.0013243563,-0.001823426,-0.0016797096,-0.0014542614,-0.0011669728,-0.00084321515,-0.0005114829,-0.00020111637,6.0456772e-05,0.00024985016,0.00034997935,0.0003512325,0.00025231566,6
-567.63806,55.93632,-12.912867,-3.2140226,-7.6069374,1.7718568,-11.210619,-9.613514,-8.141158,-9.167534,-10.8373,-2.6633427,-3.0704644,0.0,-4.0798902e-08,2.0399451e-08,5.0998628e-09,2.5499314e-09,-1.2749656e-08,0.0,-2.5499314e-09,0.0,0.0,-1.01997255e-08,5.0998628e-09,-1.01997255e-08,2.5499313e-08,1.5299587e-08,0.0,-1.7212036e-08,-5.7373453e-09,-5.0998628e-09,-1.2749657e-09,2.5499314e-09,3.824897e-09,-5.7373453e-09,-2.5499314e-09,3.1874142e-10,2.23119e-09,3
-655.35815,68.169754,-11.737529,8.929804,-3.460919,-1.8719527,-7.174663,2.435525,-9.70557,-6.8573074,-3.1907597,-0.056411855,-3.9568093,0.0005610369,0.0007862699,0.0007647178,0.0007303118,0.0006848211,0.0006306989,0.0005705932,0.00050729484,0.00044340818,0.00038116565,0.00032230967,0.00026790012,0.00021838912,0.00032095058,0.0004486508,0.0004335164,0.0004094027,0.00037783268,0.00034081188,0.00030053066,0.00025915913,0.00021873869,0.00018095625,0.00014698679,0.00011743036,9.233595e-05,7
-786.18805,96.52038,14.293066,17.011925,10.5456705,19.494839,-4.4543066,5.2379527,-3.88419,-6.649482,-0.09525018,0.68177587,-0.7778217,0.13600966,0.1454183,0.05798005,0.0050841463,-0.0035952993,0.0028509262,0.0031558115,-0.0050514755,-0.02061745,-0.03607745,-0.039458197,-0.030291906,-0.016426727,-0.033445418,-0.03516738,-0.013343887,-0.0016124863,-0.003258672,-0.011078109,-0.018291384,-0.023023875,-0.020518579,-0.010602509,-0.0031870361,-0.0027189704,-0.0056821317,4
-438.17508,72.40398,-15.717287,12.500083,-3.0484838,2.1215467,-8.431879,4.6129827,-9.784801,-8.732223,-3.12737,-4.2459693,-4.057939,-0.09460968,-0.097149506,-0.034278832,-0.007430072,-0.008998349,-0.008714784,-0.00335719,0.009066602,0.028678333,0.031017913,0.007214139,-0.008778878,-6.955975e-05,0.0028264793,0.0057877526,0.005437588,0.0006255114,0.00026171614,0.0039385287,0.0013393007,-0.0040712054,-0.0013715422,0.00412829,0.0029722746,0.0015259272,0.005328397,5
